music_id,music_type,music_name,stat_correct,stat_played,stat_guessed,stat_averageguessms,avg_vote,music_vote_count
398,Ending,★★★Daisuki★★★,28,110,62,11641,60.0000000000000000,10
399,Ending,Wishing...,0,44,20,35213,77.5000000000000000,4
400,Ending,Sugar Sugar Love,6,82,32,15548,60.0000000000000000,4
401,Opening,Orange Pocket,0,4,1,9367,,0
402,Ending,Haruoto,0,3,1,7500,,0
403,Ending,Itoshii Kimochi,4,32,15,5156,,0
404,Insert,Sayonara no Sasayaki,9,58,27,11744,100.0000000000000000,5
405,Opening,You make my day!,16,88,52,7266,90.0000000000000000,3
406,Opening,Itchae! Popotan,21,55,38,12805,74.0000000000000000,1
407,Ending,Kotae,9,39,17,13875,59.0000000000000000,1
408,Insert,Mii-tan no Mahou de Pon!,8,26,15,11936,72.0000000000000000,1
409,Opening,Princess Bride!,156,381,249,12784,67.6666666666666667,15
410,Ending,Sledgehammer Romance,68,200,124,14130,63.5000000000000000,10
411,Opening,Niji no Kanata e,3,12,3,15368,,0
412,Ending,Kokoro Kara Tsuzuku Mirai ~My Fate~,0,35,4,6444,,0
414,Opening,Heart of Prism,0,6,2,12682,73.0000000000000000,1
415,Opening,Heart no Fuusha,0,7,2,10857,,0
416,Ending,Moonlight Cathedral,0,2,0,0,71.0000000000000000,1
417,Insert,Stained Glass no Mado,0,6,3,14943,55.0000000000000000,1
418,Insert,Sora no Hate,0,6,3,12319,60.0000000000000000,1
419,Ending,Futari no Chiisana Yume,0,3,0,0,40.0000000000000000,1
421,Opening,Promising Observation,40,260,140,5540,70.0000000000000000,12
422,Opening,Shokuzai no Rhapsody,75,237,144,3488,68.3333333333333333,12
423,Ending,Sigh…,14,70,20,5756,57.5000000000000000,8
424,Ending,Tsuioku no Nocturne,0,34,12,14537,52.5000000000000000,2
425,Insert,Angel Lace,0,38,14,14317,25.0000000000000000,2
426,Opening,Genzai no Requiem,76,296,252,15376,79.0000000000000000,4
427,Ending,Never Say Goodbye,3,49,26,5544,69.0000000000000000,5
428,Opening,"Be Ambitious, Guys!",18,117,48,13346,63.3333333333333333,3
429,Insert,Pieces,12,92,36,17512,75.0000000000000000,10
430,Insert,Ageless Love,4,26,22,12815,69.0000000000000000,2
431,Opening,Remember memories,7,46,19,13924,75.0000000000000000,4
432,Ending,Happy Dream,0,6,5,8710,50.0000000000000000,1
433,Ending,Omoide no Umi,1,4,2,8168,,0
434,Ending,Anata o Omoitai,2,39,12,11277,60.0000000000000000,5
435,Opening,Remote Viewing,10,44,24,7149,80.0000000000000000,4
436,Opening,Routes,7,26,15,12699,70.0000000000000000,1
437,Opening,Kimi o Nosete,21,93,48,14391,88.6666666666666667,6
438,Insert,Yotsuba no Clover,23,64,31,11965,30.0000000000000000,5
439,Ending,Little Riddle,3,26,6,4361,50.0000000000000000,5
440,Opening,Himitsu Recipe,10,50,32,14183,70.0000000000000000,5
441,Insert,Rat-a-tat,4,24,18,11647,70.0000000000000000,3
442,Opening,Sexfriend Beat Punk,2,14,6,12875,70.0000000000000000,1
443,Insert,Makkura Michi no Uta,2,31,8,14595,69.0000000000000000,4
444,Opening,Natsu no Oto,0,3,1,13175,,0
445,Opening,gleaming sky,380,970,730,12873,72.2000000000000000,25
446,Ending,Himawari,78,387,186,10637,71.6666666666666667,12
447,Ending,"Yuki no Hane, Toki no Kaze",805,2737,1617,20775,93.5714285714285714,49
448,Insert,Close Your Eyes,1170,2400,1902,13646,90.0000000000000000,30
449,Opening,Answer,2004,3564,2682,13873,84.1666666666666667,30
450,Ending,See You Again,0,7,1,2284,60.0000000000000000,3
451,Ending,Album,1,13,4,3647,74.0000000000000000,3
452,Ending,Yume,0,5,1,6063,,0
453,Opening,Like a Green,3,12,5,11953,65.0000000000000000,3
454,Ending,My Way,0,9,6,6871,,0
455,Ending,Bye Bye,0,4,0,0,,0
457,Ending,Morning,3,9,5,7839,,0
458,Ending,Kimi ga Kureta Melody,0,3,1,17918,,0
459,Ending,GREENGREEN(Graduation ver.),1,10,2,4667,60.0000000000000000,4
461,Ending,Love Bell Sound,0,1,0,0,,0
462,Opening,Roulette ~Gonna Be Somebody~,12,50,27,11288,50.0000000000000000,1
463,Insert,La Vie en Rose (English ver.),14,31,23,16640,,0
464,Ending,Diary,8,52,19,10153,,0
466,Opening,LOVE Imagination,2,7,2,4518,,0
467,Opening,FEEL ME,5,30,16,10576,,0
480,Opening,Face of Fact,747,1656,1233,14413,90.4444444444444444,45
481,Ending,Hikari wo Sagashite,16,104,30,18313,40.0000000000000000,4
482,Opening,Love.Exe,96,296,178,14268,75.0000000000000000,10
483,Ending,Pastel Color no Kiseki,0,1,0,0,,0
484,Opening,Ashita ga Waratta.,0,13,3,5737,,0
485,Opening,Crimson Calling,6,37,15,12507,,0
486,Ending,Crimson Reason,15,45,28,13281,,0
487,Insert,Song of Wave,10,45,23,16359,,0
488,Ending,Ten'i Yuukyuu,15,90,56,8904,75.0000000000000000,3
489,Insert,Shadow in the Dark,33,145,110,13095,70.0000000000000000,3
490,Opening,HOLY WORLD,248,904,516,17099,85.0000000000000000,20
491,Insert,Kishin Houkou! Demonbane!,54,170,110,14068,100.0000000000000000,5
492,Insert,Evil Shine,56,190,119,15946,80.0000000000000000,5
493,Ending,Shine,138,495,270,18235,90.0000000000000000,15
494,Opening,Eternal Destiny,216,628,356,24214,90.0000000000000000,28
495,Ending,WAX & WANE,20,200,86,21342,65.0000000000000000,10
495,Insert,WAX & WANE,20,200,86,21342,65.0000000000000000,10
496,Insert,Lapis Lazuli,46,186,106,21866,85.0000000000000000,10
497,Opening,brilliant azure,96,366,216,13785,73.3333333333333333,15
498,Insert,Kagen no Tsuki ~Umareizuru Asu~,5,50,21,8637,60.0000000000000000,3
499,Opening,RISE ON GREEN WINGS,22,92,36,11505,75.0000000000000000,8
500,Ending,ANGEL'S LADDER,0,7,5,14390,40.0000000000000000,1
501,Insert,Roar,2,10,6,11182,67.5000000000000000,2
502,Ending,MOON PHASE,5,32,27,11944,,0
505,Opening,Yuki no Mahou,174,514,388,16369,77.0000000000000000,10
506,Insert,Kimi no Kawari,32,153,89,16233,50.0000000000000000,4
507,Ending,POWDER SNOW,188,488,376,14298,82.7500000000000000,12
508,Ending,POWDER SNOW,136,372,252,12566,84.0000000000000000,4
509,Opening,Tabibito,2,13,5,12634,,0
510,Ending,Kokoro (SORA),1,7,2,15339,,0
511,Opening,haunting melody,50,222,190,11889,72.5000000000000000,2
512,Ending,memory,7,34,19,11833,,0
513,Insert,Until,52,148,112,12171,70.0000000000000000,6
514,Opening,Tears to Tiara,27,147,71,15385,54.0000000000000000,5
515,Ending,Until,4,90,38,9316,69.0000000000000000,8
516,Opening,Gekka no Rasen,18,74,48,13484,90.0000000000000000,2
517,Opening,Toki no Nai Sekai,0,6,2,18355,,0
518,Ending,Distance,0,8,2,14093,,0
519,Opening,third bridge,0,8,4,11793,,0
520,Ending,Process,1,6,3,10740,,0
521,Ending,Treasure Dream,26,178,94,11210,72.0000000000000000,6
522,Opening,Sen Oku no Hoshikuzu Furasu Yoru no Sora,30,168,111,13827,68.0000000000000000,5
523,Ending,Hokorobishi Hana,32,152,94,15217,59.0000000000000000,5
524,Opening,Dream Rider,4,43,10,11615,,0
525,Insert,Torikago no Mita Yume,3,20,6,11789,60.0000000000000000,1
526,Ending,Minna no Koe ga Kikoeru,3,13,4,5343,,0
527,Opening,Hoshi ni Negai o,13,65,27,17383,70.0000000000000000,4
528,Ending,Mata Atarashiku,3,44,10,14900,50.0000000000000000,5
529,Opening,Imashime no Ibara,1,7,4,12585,,0
530,Opening,"Natsu, Hajimete",3,15,7,17681,40.0000000000000000,3
531,Ending,Cycle,0,25,3,9771,40.0000000000000000,5
532,Ending,Todokimasu You ni,3,35,7,3211,,0
533,Opening,Girls Life,3,32,16,14690,,0
534,Insert,Sora to Ame to Niji to,2,14,5,19886,,0
535,Opening,Amaoto,88,256,182,6578,85.0000000000000000,8
536,Ending,Nana iro no Sora,14,48,38,8414,,0
537,Opening,Melty Snow,3,25,16,13385,100.0000000000000000,1
538,Opening,Anata dake no Angel,22,92,40,17671,84.0000000000000000,10
540,Opening,Tropical★Juice,2,15,6,11370,,0
541,Opening,Lunatic Garden,0,7,3,14986,,0
542,Opening,Aruji no Tame ni Kane wa Naru,0,5,1,13158,65.0000000000000000,1
543,Insert,Soyokaze no Harmony,62,286,180,25004,60.0000000000000000,14
544,Ending,Dream ~The other side~,30,162,74,13125,90.0000000000000000,10
545,Insert,Da Capo ~Dai 2 BUTTON no Chikai~,327,714,540,16003,86.6666666666666667,12
545,Opening,Da Capo ~Dai 2 BUTTON no Chikai~,327,714,540,16003,86.6666666666666667,12
546,Insert,Mirai Chizu,34,142,103,26012,,0
547,Insert,Small Cherry ~promised bell~,19,112,61,17294,95.0000000000000000,5
548,Ending,Dream ~The ally of~,86,278,174,18558,82.5000000000000000,14
548,Insert,Dream ~The ally of~,86,278,174,18558,82.5000000000000000,14
549,Insert,Eternal love ~Mabushii Kisetsu~,41,163,96,22818,70.0000000000000000,4
550,Opening,Sukissu STEADY☆Kiss!!,0,1,0,0,,0
552,Insert,Especially,62,304,194,11001,72.5000000000000000,4
552,Opening,Especially,62,304,194,11001,72.5000000000000000,4
553,Insert,Tomorrow's Way ~Atsui Namida~,14,126,72,17020,75.0000000000000000,2
554,Ending,Aogeba Toutoshi,16,69,49,28268,20.0000000000000000,4
555,Insert,TIME WILL SHINE,36,190,88,18139,77.5000000000000000,8
556,Insert,1sec.,3,51,22,12877,60.0000000000000000,2
557,Ending,Spring Has Come,20,91,46,17351,70.0000000000000000,4
558,Insert,Small Cherry ~promised bell~,28,166,110,16341,77.5000000000000000,8
559,Insert,beautiful flower,32,147,81,14552,65.0000000000000000,1
559,Opening,beautiful flower,32,147,81,14552,65.0000000000000000,1
560,Ending,If... ~I wish~,34,180,84,22584,80.0000000000000000,8
561,Opening,Da Capo II ~Asaki Yume Mishi Kimi to~,177,435,321,19631,90.0000000000000000,12
562,Ending,Mabushikute Mienai,51,225,141,14371,77.6666666666666667,12
563,Ending,Kimi to Futari de...,0,4,4,12414,,0
564,Opening,Shinjitsu no Tsubasa -Sadame no Tsubasa-,32,94,64,16362,79.5000000000000000,10
565,Insert,Hibiki au Yoru o Nukete,7,41,19,15785,,0
566,Opening,Special Day ~Taiyou no Kamisama,9,38,19,11377,,0
567,Opening,Hello Future,7,42,32,13335,,0
568,Ending,BELIEVE,8,48,34,25406,95.0000000000000000,8
569,Ending,All my love of the World,5,28,19,18041,,0
570,Opening,Special Day ~Taiyou no Megami~,9,52,42,13237,,0
571,Ending,Akai Ito,13,56,29,15026,80.0000000000000000,4
572,Opening,Futari Dake no Ongakkai,12,39,27,13211,,0
573,Insert,Utamaru Ekaki Uta,8,25,18,8260,,0
574,Insert,Izumiko Ekaki Uta,6,21,15,9659,,0
575,Opening,White Season,7,60,37,4644,,0
576,Opening,White Season,9,51,31,16767,,0
577,Insert,Ashita no Kaze,8,34,24,3330,,0
578,Opening,Futari Dake no Ongakkai,12,37,23,12259,,0
579,Opening,Eien no Negai,20,68,54,9335,,0
580,Opening,Eien no Negai,8,46,32,10675,,0
581,Ending,Puzzle,18,73,24,15410,,0
582,Opening,Glorious Days,8,40,18,16579,,0
583,Opening,Hitohira HEART,12,54,29,18675,,0
584,Ending,Kimi no Sora ni,3,21,14,16108,,0
585,Opening,Koi no ROYAL ☆ STRAIGHT FLUSH,9,45,24,15246,,0
586,Ending,"Tada Ima dake wo, Zutto...",2,15,7,11438,,0
587,Ending,Bokura no Basho e,3,29,10,12764,,0
588,Opening,Shokuzai no Seijo,3,7,3,8324,30.0000000000000000,1
589,Opening,Tatta Hitotsu no Monogatari,1,13,5,19781,67.0000000000000000,1
590,Opening,Sora ni Banzai,0,13,5,6238,,0
591,Ending,Arigatou Arigatou,0,5,0,0,,0
592,Opening,Kaze no You ni - En no You ni,26,76,45,26189,,0
593,Insert,Reincarnation,14,42,22,30815,,0
594,Opening,dancing in the sky,1,14,4,6632,,0
595,Ending,Korekara no Futari no Mirai,0,1,0,0,,0
596,Opening,ZWEI WORTER ～Our Worlds～,33,105,55,13932,68.0000000000000000,5
597,Ending,Eternal promise,5,29,11,11167,67.0000000000000000,5
598,Opening,Miss.cuty boy,3,26,7,9214,40.0000000000000000,3
599,Opening,The very player,0,1,0,0,60.0000000000000000,1
600,Opening,Dash! To Truth,246,663,384,16773,85.3333333333333333,15
601,Opening,Raison d'etre,108,291,198,14049,91.0000000000000000,15
602,Ending,CHAIN,48,99,60,14999,70.0000000000000000,5
603,Ending,Mugen no Nemuri,5,14,7,18822,80.0000000000000000,1
604,Insert,Nemuri no Mayu,22,51,33,15781,,0
605,Opening,Tenkuu no Haze,0,5,3,17300,65.0000000000000000,1
606,Opening,Heart of crusader,0,6,4,13103,80.0000000000000000,2
607,Opening,Up to you,10,36,19,14485,68.0000000000000000,5
608,Opening,R・G・B...,12,142,50,9861,67.5000000000000000,8
609,Opening,Emphatic -REVELLION-,10,72,30,12630,61.0000000000000000,5
610,Opening,across the face,2,14,7,13760,,0
611,Opening,Fatally,510,1266,1032,14678,83.3333333333333333,30
612,Opening,NO WAY OUT!,300,755,550,19177,63.0000000000000000,25
613,Opening,true my heart,182,422,318,14469,69.0000000000000000,10
614,Ending,Dearness,4,50,28,4773,,0
615,Opening,Escalation heart,4,48,29,12843,,0
616,Opening,OverBeat -Ashita e no Escalation-,5,34,14,12873,,0
618,Opening,Terrumitsu no Ken -A sword of brilliance-,0,9,3,12393,,0
619,Opening,Aries,2,32,15,19948,40.0000000000000000,2
620,Ending,Ashita e no Okurimono,12,96,60,11390,70.0000000000000000,6
621,Insert,SKY,0,24,4,44404,,0
622,Opening,Aries,0,4,2,20000,,0
623,Opening,The first scenery,1,10,8,12797,,0
624,Opening,Infantaria,0,19,11,15724,,0
625,Ending,Sow,0,4,1,12852,,0
626,Ending,Sow,0,6,3,16110,,0
627,Opening,Jet Smash,7,24,15,11949,,0
628,Insert,Kai,4,23,17,12978,100.0000000000000000,1
629,Opening,Eternal Fantasy ~Ai wa Sekai ni Amaneku Hana no Youni,1,9,4,16617,,0
630,Insert,Akatsuki no Inori,0,1,0,0,,0
631,Ending,Ai no Uta,0,7,0,0,,0
632,Insert,Ko Seijou no Uta,0,4,3,16127,,0
633,Insert,Trust My Way,0,4,2,15419,,0
634,Insert,Aratana Hikari,5,20,8,14410,65.0000000000000000,5
636,Insert,Kokoro ni Saku Hana,1,4,2,14773,,0
638,Opening,Cocytus,63,222,138,15871,80.6666666666666667,12
639,Opening,FairChild,10,45,25,9243,,0
640,Ending,"Harenochi Kumori, Tokidoki Ame",13,52,28,18302,,0
641,Opening,Shashin,1,8,3,19341,30.0000000000000000,1
642,Opening,Ane + Ane = Oshiete Ii no yo,1,5,4,14981,,0
643,Opening,Ai no Niwa,244,492,360,13345,85.0000000000000000,10
644,Ending,Yume Haruka,48,129,81,15256,41.0000000000000000,5
645,Opening,Tsurupito na Koi,0,2,0,0,55.0000000000000000,1
646,Ending,Natsu da! Umi da! Sukumizu da!,0,1,0,0,,0
647,Insert,Oyo-ge-na-i,3,31,6,17781,,0
648,Opening,Natsu da! Matsuri da! Sukumizu da!,0,2,1,13294,,0
651,Opening,Karakurenai,6,34,14,10651,,0
653,Insert,Umaretate no Kimohi,0,16,5,16033,,0
654,Opening,Girlish!!,22,76,42,16375,70.0000000000000000,5
655,Opening,Let's go! Harem & Harem,0,2,1,18819,55.0000000000000000,1
656,Ending,Harem Drops,0,3,1,1632,50.0000000000000000,1
657,Opening,Melody,0,3,1,8534,,0
658,Ending,Natsu Koi,0,1,0,0,,0
659,Opening,"Sunny Day, Sunny Place",3,14,7,17966,60.0000000000000000,1
660,Ending,Hanairo Harukaze,8,21,9,9288,40.0000000000000000,4
661,Opening,remission,3,27,15,15307,,0
662,Opening,JUMPING,0,8,0,32402,30.0000000000000000,1
663,Opening,Rakuen Hunter,3,32,10,18565,,0
664,Opening,Koi no Medicine,8,26,18,13911,58.5000000000000000,4
665,Opening,Koi wo Shimashimase.,6,28,10,10021,50.0000000000000000,8
666,Ending,Present,0,1,0,0,60.0000000000000000,1
667,Opening,Kyakka! ~It Is a Next CHOice~,0,1,0,0,60.0000000000000000,1
669,Insert,Tooki furusato,0,3,0,17323,,0
670,Ending,Sayonara no Sonosaki de,0,1,0,0,,0
671,Opening,Kooru Hana ~la Flor~,1,5,2,13770,,0
672,Ending,silver ring,0,4,0,0,,0
673,Ending,innocence,0,3,0,0,,0
675,Opening,The Broken Moon,10,42,12,13606,70.0000000000000000,5
676,Opening,SilentFlame,15,80,37,18549,50.0000000000000000,3
677,Ending,Mezame no Asa,0,1,0,0,,0
678,Ending,It's my Miracle☆,0,17,4,6488,,0
679,Opening,Happiness Houteishiki,10,32,18,9970,65.0000000000000000,5
680,Ending,Catch Your Dreams!!,6,24,11,9160,,0
681,Ending,Happiness Houteishiki,5,39,13,14624,65.0000000000000000,5
682,Opening,ZERO,4,26,13,9682,80.0000000000000000,5
683,Ending,Yuki no Kioku,1,36,6,10316,70.0000000000000000,5
684,Opening,Happy Day♪,2,10,6,7858,50.0000000000000000,2
685,Ending,with you...,0,11,7,17114,,0
686,Ending,Rondo,16,47,23,14605,,0
687,Opening,Puchitami,26,74,40,12678,,0
688,Ending,Sakura Iro,2,15,9,13643,,0
689,Ending,Hidamari no Yume,14,63,23,18089,,0
690,Opening,Wake me up!,0,2,1,13005,50.0000000000000000,1
691,Ending,Strong Will,1,8,2,14852,50.0000000000000000,1
692,Ending,Koi no Mikuru Densetsu,6,32,13,16927,,0
692,Insert,Koi no Mikuru Densetsu,6,32,13,16927,,0
693,Opening,Bouken Desho Desho?,27,54,42,10233,69.0000000000000000,12
695,Insert,Kuon ~Utakata~,8,58,27,6418,,0
696,Ending,Shizai Senri ~Koihime Yobite~,14,96,42,13518,70.0000000000000000,4
697,Insert,Hφwling Sφul,16,194,94,12294,75.0000000000000000,6
697,Opening,Hφwling Sφul,16,194,94,12294,75.0000000000000000,6
698,Opening,shield nine,15,61,35,11509,,0
699,Opening,shield nine energy flow ver.,36,148,84,10124,,0
700,Ending,rainbow place,4,28,13,11081,,0
701,Ending,wind of change,5,37,11,15874,,0
702,Ending,Futari no Miru Sekai,4,37,24,15387,,0
703,Ending,Yasashii Namida,7,33,17,6392,,0
704,Ending,"feeling, shining",0,24,10,15425,,0
705,Ending,eternal smile,7,33,19,13895,,0
706,Opening,LOVE SHIELD,42,276,135,18972,83.3333333333333333,12
707,Ending,colorful message,2,38,12,15905,75.0000000000000000,4
708,Opening,oh-pie,0,4,3,10556,69.0000000000000000,1
709,Opening,Valhalla,0,2,1,22423,,0
710,Ending,Nagareboshi,0,2,2,14254,,0
711,Ending,Ai wa Shizukana Yume ni Furu,39,156,72,12825,86.3333333333333333,15
711,Opening,Ai wa Shizukana Yume ni Furu,195,780,360,12825,86.3333333333333333,75
712,Ending,Ippen no Shizuku,0,18,6,8261,,0
713,Ending,Tsukiyo no Senritsu,0,2,0,0,,0
714,Ending,Ikusen no Kioku,0,4,2,6230,65.0000000000000000,1
715,Ending,Labyrinth,1,6,4,15508,,0
716,Ending,Rinne no Asa,0,4,1,2448,,0
717,Ending,Je t'Aime & Goddamn,0,2,0,0,,0
718,Opening,Goddamn & Je t'Aime,0,13,8,14344,,0
720,Ending,Gladiale,330,1410,975,15220,79.0000000000000000,25
720,Insert,Gladiale,330,1410,975,15220,79.0000000000000000,25
721,Insert,Find the blue,3652,5863,5104,14381,93.0909090909090909,55
721,Opening,Find the blue,3652,5863,5104,14381,93.0909090909090909,55
722,Ending,Desire blue sky,624,1656,1368,12263,90.0000000000000000,32
723,Ending,Cry,318,1080,792,22154,83.3333333333333333,30
724,Opening,Sweet Love Flag,7,45,25,4606,,0
725,Opening,Cheer Up!,4,41,20,8050,,0
726,Insert,"Tsuioku, Soshite Yokan",2,25,17,4430,82.0000000000000000,3
728,Ending,Fortune Wheel,10,68,30,10771,75.5000000000000000,10
729,Opening,HAPPY CHERRY FESTA!,6,47,31,11673,60.0000000000000000,2
730,Ending,Sakura no Hane ~Endless memory~,2,22,15,16452,,0
731,Opening,Kimi no Tonari,16,103,50,15606,,0
732,Opening,with ~Kagayaki no FILM,6,77,36,10484,,0
733,Opening,Happy my life ~Thank you for everything!!~,9,46,30,17176,50.0000000000000000,2
734,Insert,believe yourself,10,68,38,7604,65.0000000000000000,5
735,Opening,I need magic ~Hodokenai Maji☆Kyun♪~,1,14,10,16994,63.0000000000000000,1
737,Opening,Hamatte Sabotte Oh My God!,2,8,8,15229,,0
738,Ending,Nantetatte☆Densetsu,1,10,7,15305,,0
739,Opening,Furufuru ☆,6,37,27,12640,,0
741,Opening,Maebari Suishin Jourei Song,0,19,3,11362,40.0000000000000000,3
743,Opening,Grant me my wish,0,5,1,18275,,0
744,Ending,Atarashii Ashita,0,3,1,12444,,0
745,Opening,Miageta Sora ni Ochiteiku,6,34,14,14729,,0
746,Ending,Anata ni Ichiban Tsutae Tai Koto,2,20,13,12849,,0
747,Opening,rain piece,0,5,1,12500,,0
748,Ending,sign for light,0,3,0,0,,0
749,Ending,Isolation,102,360,210,12945,87.3333333333333333,30
750,Opening,"Mighty Heart ~Aru Hi no Kenka, Itsumo no Koigokoro~",69,270,183,14428,72.0000000000000000,3
752,Ending,Shinainaru-kun to Mirai e,2,13,4,10289,,0
753,Opening,Swift Love ~Kenzendanshi ni Monomousu~,4,16,10,10981,65.0000000000000000,2
754,Opening,Kokou no Konpaku,56,156,92,17484,87.5000000000000000,10
755,Ending,Sign,4,16,10,11150,,0
756,Ending,Kagerou,20,62,28,8680,83.5000000000000000,8
757,Ending,Zankou,6,27,16,15068,,0
758,Opening,Nagisano,1,7,4,8727,,0
759,Ending,Natsu Hoshi,0,3,0,0,,0
760,Ending,Tooku e,0,3,0,15538,30.0000000000000000,1
761,Insert,Over the Light,1,5,4,10711,65.0000000000000000,2
762,Opening,Midare Kami,8,39,13,14071,80.0000000000000000,5
763,Ending,Futari no Ri,1,19,3,4885,,0
764,Ending,Fight ~Rambling Angel's Theme,22,126,98,8275,73.5000000000000000,10
765,Ending,Sakura no Hana ga Saku mae ni,7,45,23,11866,,0
766,Opening,Hikari no Hana,48,402,225,15346,,0
767,Opening,SANTA CLAUS ni Yoyaku Shite!,14,51,34,11836,61.0000000000000000,1
768,Ending,Chaotic you,4,16,10,11892,69.0000000000000000,1
769,Opening,Koi no Dice☆Oshiete,8,41,21,7119,,0
770,Ending,Eternal season,4,20,15,13629,,0
771,Ending,Tokimeki Muteki!,3,10,7,12958,,0
772,Ending,Gyun-gyun summer!!,3,15,8,6657,,0
773,Ending,Kirameku Hikari,0,4,4,14076,90.0000000000000000,1
776,Opening,Forget-me-not ~Omoi no Kanata e~,2,8,4,12631,,0
778,Ending,Natsukage Lapis Lazuli,2,11,6,9878,,0
779,Ending,Annabel Lee ni Akogarete,0,1,1,15130,,0
780,Opening,Maid-san Super Live!,4,31,15,13375,69.0000000000000000,4
781,Ending,Torokeru Jumon wa Yutchuku Chu ♪,0,10,4,23010,,0
782,Opening,Oishii Mahou no Sa-Shi-Su-Se-So,4,32,20,13867,,0
783,Ending,Ibara no Koi no Monogatari,0,11,1,4757,,0
784,Ending,Koisuru Medicine San Jou Han,1,5,2,10302,,0
785,Opening,Days,11,48,16,12209,,0
786,Insert,Kuon,0,3,0,0,,0
787,Ending,Himawari,0,16,10,17283,,0
788,Insert,Fever Show Time,27,96,50,18414,70.0000000000000000,5
789,Insert,Too Fast To Live Too Young To Die,21,85,59,11763,,0
790,Ending,a song for,17,73,39,12522,,0
791,Ending,Hana,8,64,29,16989,,0
792,Opening,Go-Go-Adventure!,66,135,91,15854,,0
793,Insert,Sekai ni Jumping Smash Kick!!,75,149,94,16622,,0
794,Insert,LIFE=LOVE=LIVE,60,90,76,13487,70.0000000000000000,4
795,Insert,Kimi Kanaitamae,58,100,78,12125,,0
796,Ending,Just Way You Are,36,84,53,15259,50.0000000000000000,5
797,Ending,Breathe Breez,64,139,93,13384,,0
798,Ending,Kizuna,59,128,76,12693,65.0000000000000000,5
799,Opening,Kira☆Kira,56,127,83,13182,,0
